time,latitude,longitude,altitude
2023:04:30 11:40:57,40.78098611111111,-73.97440277777778,3.8715801228364044
2023:04:30 11:41:00,40.78098611111111,-73.97440277777778,3.8715801228364044
2023:04:30 11:41:12,40.78098611111111,-73.97440277777778,3.8715801228364044
2023:04:30 11:41:40,40.78104722222222,-73.97431944444445,3.8715801228364044
2023:04:30 11:41:48,40.78104722222222,-73.97431944444445,3.8715801228364044
2023:04:30 11:49:42,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:50:01,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:50:09,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:50:31,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:50:41,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:50:53,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:51:11,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:51:21,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:52:30,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:52:44,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:52:52,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:53:45,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:53:53,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:54:10,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:54:22,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:54:27,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:54:40,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:54:48,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:54:55,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:57:44,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:59:17,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:59:27,40.781052777777774,-73.97431944444445,3.8715801228364044
2023:04:30 11:59:42,40.780452777777775,-73.97414444444445,7.063635818389012
2023:04:30 12:00:01,40.78049166666666,-73.97477777777777,23.522243495889178
2023:04:30 12:00:08,40.78049166666666,-73.97477777777777,23.522243495889178
2023:04:30 12:00:48,40.780788888888885,-73.97541111111111,26.789751044884607
2023:04:30 12:01:04,40.78049722222222,-73.97531111111111,26.961263632944718
2023:04:30 12:01:14,40.780225,-73.97558611111111,27.09428403064231
2023:04:30 12:01:58,40.78004444444444,-73.97586111111112,26.873874533343095
2023:04:30 12:02:21,40.78078055555555,-73.97480833333333,27.369271148798706
2023:04:30 12:02:40,40.780858333333335,-73.97476944444445,26.66252670940171
2023:04:30 12:02:58,40.78087222222222,-73.9747611111111,26.76352372317921
2023:04:30 12:03:25,40.78089166666667,-73.97470833333334,26.745570776255708
