time,latitude,longitude,altitude
2020:07:11 13:15:48,50.111644444444444,-96.93186944444444,233.52627189324437
2020:07:09 11:42:27,50.06675277777778,-96.97644166666667,236.2856102003643
2020:07:09 13:08:25,50.08475555555556,-96.9344638888889,224.38125061160582
2020:07:11 13:17:16,50.11151944444445,-96.93176944444446,235.63970266724968
2020:07:11 13:17:19,50.11151944444445,-96.93176944444446,235.59162207049272
2020:07:11 13:17:10,50.11151944444445,-96.93176944444446,234.64631122132673
2020:07:09 11:26:59,50.06582777777778,-96.97000833333334,233.85256577233653
2019:11:23 17:19:44,49.84524444444445,-97.21141111111112,234.18144208037825
2020:08:02 14:34:04,50.157980555555554,-95.88900833333334,271.9036156225831
2020:07:09 11:47:12,50.06625277777778,-96.97769166666667,223.64858626658972
2020:07:09 11:51:57,50.065891666666666,-96.9783861111111,236.80337143516914
2020:07:09 11:31:13,50.06581388888888,-96.96955,233.331875
2020:07:09 11:41:23,50.066649999999996,-96.97662222222222,232.3535204332841
2020:07:09 11:58:06,50.06603611111111,-96.97817222222223,229.59774398227415
2020:07:09 13:02:07,50.08532777777778,-96.93753055555555,227.20254139391605
2020:07:09 11:57:35,50.066202777777775,-96.97833888888889,229.4585847504114
2020:07:09 12:00:54,50.06623333333333,-96.97834722222223,229.4585847504114
2020:04:07 20:06:03,49.75093888888889,-97.13306388888888,250.1527708437344
2020:05:17 10:06:33,49.74288611111111,-95.17393611111112,357.26455331412103
2023:04:30 12:29:44,40.780544444444445,-73.97392222222223,26.704885496183206
2019:09:27 19:26:35,49.796677777777774,-97.16409166666668,235.11970534069982
2019:10:26 13:39:09,48.98598611111111,-100.06410277777778,691.9204980842912
2019:10:26 14:06:33,48.999652777777776,-100.05233055555556,695.759460472087
2019:10:26 13:17:15,48.99783055555556,-100.05947777777777,691.8879392212725
2019:09:27 19:26:46,49.79685555555555,-97.16397777777779,239.3759765625
2019:09:29 13:47:35,49.55169722222222,-96.68724722222223,253.69704433497537
2019:09:29 13:50:45,49.551575,-96.68702777777779,256.5798606867897
2019:09:29 13:57:38,49.55220833333333,-96.68778333333334,254.57649253731344
2019:09:28 19:45:16,49.79680555555555,-97.16403333333334,241.34149184149183
2019:09:29 13:50:06,49.55185833333333,-96.68744722222223,254.66860949208993
2019:09:27 19:26:33,49.796677777777774,-97.16409166666668,235.11970534069982
2019:10:26 13:53:36,48.999225,-100.07005277777778,695.0450097847358
2019:10:26 13:53:21,48.99925555555556,-100.070075,696.2641261498029
2019:10:26 13:53:36,48.999225,-100.07005277777778,695.0450097847358
2023:09:06 23:40:28,45.47855833333333,-73.66041666666668,50.841075898349665
2019:09:29 14:47:09,49.55087222222222,-96.68541666666667,254.14170854271356
2019:10:01 22:34:42,49.827488888888894,-97.11045,232.469665581533
2023:10:22 20:45:37,49.808875,-97.14237222222224,226.7446231700705
2019:09:29 14:43:39,49.55144166666666,-96.68423333333334,258.31539541413196
2023:11:21 13:52:11,45.46381388888889,-73.61730833333333,66.58712769599452
2019:10:26 14:06:36,49.00194444444445,-100.05505277777777,697.4561424332344
2023:11:22 14:04:16,45.500480555555555,-73.63025555555555,90.93547061241266
2020:05:21 18:35:11,49.796755555555556,-97.16395555555556,238.32788104089218
2020:05:08 18:52:06,49.79668888888889,-97.16403333333334,233.99560546875
2020:05:12 19:59:20,49.79678611111111,-97.16406944444445,236.51782242384965
2023:04:30 13:11:58,40.78037777777778,-73.97383888888889,26.704885496183206
2020:05:18 09:57:42,49.746636111111115,-95.2016,359.3123471882641
2020:04:07 20:22:07,49.765575,-97.142525,245.05517578125
2020:04:07 20:05:56,49.750933333333336,-97.13303333333333,247.76776119402984
2020:08:02 17:14:44,50.214844444444445,-95.92501944444444,259.23537803138373
2020:08:02 17:14:52,50.21479444444445,-95.92500277777778,259.62630844382414
2020:08:02 17:51:53,50.21477222222222,-95.92724722222222,260.8317527221637
2020:08:22 14:21:10,50.16135,-95.90498333333333,289.88241206030153
2020:08:02 17:52:42,50.21489722222223,-95.9273,254.87331749802058
2020:08:22 17:15:11,50.185913888888884,-95.937875,268.5060690943044
2020:08:22 17:15:05,50.185916666666664,-95.937875,269.8280297901151
2020:08:05 19:04:03,49.79669166666667,-97.16384166666667,247.1533203125
2020:08:19 15:36:51,49.79685277777778,-97.16391111111112,242.45672609400324
2020:08:22 17:15:08,50.185913888888884,-95.937875,268.791652642208
2023:04:30 12:33:40,40.78053333333333,-73.97389166666667,26.704885496183206
2023:04:30 13:08:19,40.78055833333333,-73.97394444444444,26.704885496183206
